trip_id,driver_id,customer_id,city,pickup_zone_id,dropoff_zone_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,haversine_km,driver_assigned_at,accepted_at,driver_arrived_at,otp_verified_at,loading_ended_at,trip_started_at,trip_completed_at,cancelled_at,cancellation_at_stage,requested_at,declared_distance_km,gps_tracked_distance_km,distance_vs_haversine,actual_trip_duration_mins,loading_time_mins,waiting_time_mins,gps_ping_count,gps_accuracy_avg_m,avg_speed_kmh,max_speed_kmh,mock_location_flag,gps_provider,vehicle_type,goods_category,goods_weight_kg,floor_pickup,floor_dropoff,base_fare_inr,loading_charge_inr,waiting_charge_inr,toll_charge_inr,surge_multiplier,fare_inr,payment_mode,trip_status,otp_verified,otp_attempt_count,pod_photo_captured,pod_location_match,day_of_week,hour_of_day,is_night,is_peak_hour,is_weekend,is_late_month,zone_demand_at_time,data_split,driver_rating_given,customer_rating_given,customer_complaint_flag,customer_complaint_type,is_fraud,fraud_type,fraud_recoverable_inr
31e96119-4be1-410e-b6d3-78525a9f185e,b08119d0-9e01-459c-8452-f9b6561fe9f0,b8bdd69e-f794-455c-85cd-6d96c983908b,bangalore,blr_electronic_city,blr_bannerghatta,12.834751,77.647343,12.883331,77.59724,7.66,2026-02-27T07:37:05,2026-02-27T07:37:49,,,,,,2026-02-27T07:38:53,pre_arrive,2026-02-27 07:36:08,5.826,10.409,0.761,35.23,0.0,0.0,108,11.4,0.0,0.0,False,gps,mini_truck,perishable,92.9,0,0,304.86,0.0,0.0,17.39,1.201,377.14,upi,cancelled_by_customer,False,0,False,False,4,7,False,False,False,True,1.295,historical,,,False,,False,,0.0
bd0d23dd-ea65-4734-8601-9543aac08a4c,09a9223e-f51c-4b10-bc74-e5bff55aeeb3,dfebfa13-dd57-4e33-a084-d24ef934ca83,bangalore,blr_indiranagar,blr_hebbal,12.987378,77.652941,13.055533,77.587049,10.411,2026-02-27T07:40:53,2026-02-27T07:41:40,2026-02-27T07:56:00.617048,2026-02-27T07:59:50.222203,,2026-02-27T07:59:50.222203,2026-02-27T08:15:31.042650,,,2026-02-27 07:39:19,4.374,13.537,0.42,15.68,0.0,3.5,40,8.8,16.7,26.3,False,gps,two_wheeler,documents,2.6,2,0,64.99,0.0,0.0,0.0,1.222,80.63,upi,completed,True,1,False,False,4,7,False,False,False,True,0.95,historical,,,False,,False,,0.0
309a4006-2177-4560-88d0-0fd8a1f9552e,0c97c95e-3ab8-40bf-96a3-d43846e8e8ec,9cd8eacd-becc-4fb1-ac10-a1c2fbb88834,bangalore,blr_whitefield,blr_electronic_city,12.976461,77.771978,12.865376,77.656512,17.583,2026-02-27T08:08:25,2026-02-27T08:08:48,2026-02-27T08:16:43.024701,2026-02-27T08:19:31.780774,,2026-02-27T08:19:31.780774,2026-02-27T09:12:32.226687,,,2026-02-27 08:05:41,11.1,22.09,0.631,53.01,0.0,1.6,171,16.7,12.6,17.4,False,gps,two_wheeler,documents,3.7,0,4,118.8,0.0,0.0,0.0,1.069,130.78,upi,completed,True,1,False,False,4,8,False,True,False,True,0.95,historical,2.0,4.0,False,,False,,0.0
76e6f7e8-5f18-442c-bf8d-c0f20c973721,9bd77f4d-af1e-49bc-9e74-c04e045ecb7e,38aab71a-6767-4ea3-892c-65bfb5ed06b4,bangalore,blr_indiranagar,blr_whitefield,12.973649,77.646692,12.971539,77.742366,10.37,2026-02-27T08:10:44,2026-02-27T08:11:13,2026-02-27T08:38:14.595045,2026-02-27T08:44:10.232020,2026-02-27T09:27:34.232020,2026-02-27T09:27:34.232020,2026-02-27T11:29:46.801656,,,2026-02-27 08:08:00,17.816,12.393,1.718,122.21,43.4,5.1,415,17.2,8.7,11.8,False,gps,mini_truck,furniture,289.8,2,0,520.68,173.6,10.2,0.0,1.0,724.25,upi,completed,True,1,True,True,4,8,False,True,False,True,0.95,historical,5.0,5.0,False,,False,,0.0
c2b8ae69-0e3c-4c03-9270-ad1b7ed686cc,ee082f61-5749-442a-89be-e090954d957f,ae3daedd-f209-4b30-ba96-9ee34d906837,bangalore,blr_jayanagar,blr_marathahalli,12.917925,77.574596,12.96348,77.71271,15.801,2026-02-27T08:21:51,2026-02-27T08:22:36,2026-02-27T08:45:56.276535,2026-02-27T08:49:55.218099,2026-02-27T09:04:49.218099,2026-02-27T09:04:49.218099,2026-02-27T09:50:46.628209,,,2026-02-27 08:18:00,7.198,21.292,0.456,45.96,14.9,8.6,84,16.8,9.4,16.3,False,gps,mini_truck,other,191.0,0,0,329.56,59.6,17.26,0.0,1.376,538.9,credit,completed,True,1,False,False,4,8,False,True,False,True,1.4,historical,5.0,5.0,False,,False,,0.0
93cc9044-f2c3-4f60-92c5-1001dcdaeaca,6fb4787a-9d22-4309-9413-920f37dd4a51,2ac14a88-a114-4908-9e28-be7bc8d28c16,bangalore,blr_whitefield,blr_koramangala,12.959321,77.735443,12.949868,77.626167,11.888,2026-02-27T08:21:48,2026-02-27T08:22:04,2026-02-27T09:09:05.129942,2026-02-27T09:25:46.823919,2026-02-27T10:26:10.823919,2026-02-27T10:26:10.823919,2026-02-27T15:18:59.017689,,,2026-02-27 08:18:35,34.935,13.702,2.939,292.8,60.4,16.3,955,15.3,7.2,10.1,False,gps,truck_17ft,furniture,214.5,4,0,1948.04,483.2,65.04,42.04,1.0,2574.87,cash,completed,True,1,True,True,4,8,False,True,False,True,0.95,historical,5.0,5.0,False,,False,,0.0
04215397-9bba-4557-b086-ea0130ef953b,99338bc9-3638-41a4-a4f0-b6cc08386c2c,23ef691a-0d05-433e-b099-b023409cb991,bangalore,blr_hebbal,blr_hebbal,13.033857,77.595123,13.026507,77.593718,0.831,2026-02-27T08:23:02,2026-02-27T08:23:45,2026-02-27T08:41:52.486037,2026-02-27T08:50:26.689476,2026-02-27T09:13:14.689476,2026-02-27T09:13:14.689476,2026-02-27T10:42:58.226315,,,2026-02-27 08:19:51,12.317,1.037,14.817,89.73,22.8,3.9,294,7.8,8.2,12.5,False,gps,mini_truck,other,175.5,0,1,421.71,91.2,7.76,0.0,1.0,517.44,upi,completed,True,1,False,False,4,8,False,True,False,True,0.85,historical,5.0,4.0,False,,False,,0.0
80ed9d70-c032-4a54-94fe-f0786728c4f0,b3ce8ada-8a88-45e7-8f2a-29eba8761d0d,c9b6530b-e95d-44d2-8f2e-561604b750ba,bangalore,blr_jayanagar,blr_whitefield,12.919818,77.584427,12.95872,77.75863,19.368,2026-02-27T08:31:35,2026-02-27T08:31:59,2026-02-27T08:57:54.479117,2026-02-27T09:19:07.175536,2026-02-27T10:50:37.175536,2026-02-27T10:50:37.175536,2026-02-27T15:15:04.032020,,,2026-02-27 08:29:32,31.905,25.947,1.647,264.45,91.5,6.6,772,7.0,7.2,9.0,False,gps,truck_14ft,furniture,433.1,2,4,1397.63,549.0,19.78,12.58,1.366,2546.49,credit,completed,True,1,True,True,4,8,False,True,False,True,1.4,historical,5.0,4.0,False,,False,,0.0
4e05a3f0-aa12-44a9-b60b-32d570a0cd67,a966bf42-f5e2-489d-98f6-06fcca387658,ca9758eb-e841-40cf-964d-080318ffa10f,bangalore,blr_marathahalli,blr_jayanagar,12.968017,77.699537,12.932322,77.583332,13.204,2026-02-27T08:39:46,2026-02-27T08:40:28,2026-02-27T08:43:45.155714,2026-02-27T08:46:17.272712,,2026-02-27T08:46:17.272712,2026-02-27T09:25:30.208395,,,2026-02-27 08:35:28,7.946,15.232,0.602,39.22,0.0,1.3,88,15.2,12.2,17.8,False,gps,two_wheeler,perishable,11.8,0,0,93.57,0.0,0.0,0.0,1.0,93.63,upi,completed,True,1,False,False,4,8,False,True,False,True,0.94,historical,,,False,,False,,0.0
df81f3f0-7da3-46f9-b8e4-c9523ecb2057,32046d1d-698e-4ab2-b47c-896adf551018,2d7d7fae-d639-4cba-bcc1-945672fcea59,bangalore,blr_electronic_city,blr_hsr,12.826609,77.652468,12.916509,77.628051,10.341,2026-02-27T08:36:46,2026-02-27T08:37:25,2026-02-27T08:54:59.793927,2026-02-27T09:09:08.882593,2026-02-27T09:19:02.882593,2026-02-27T09:19:02.882593,2026-02-27T10:39:21.119176,,,2026-02-27 08:35:35,11.421,13.127,1.104,80.3,9.9,9.6,260,11.4,8.5,12.5,False,gps,mini_truck,other,3.9,0,0,405.57,39.6,19.27,0.0,1.171,521.26,upi,completed,True,1,True,True,4,8,False,True,False,True,1.295,historical,,,False,,False,,0.0
8815d7ce-03cd-4ab9-ac01-3d8e34c4b099,aa2fc89b-9b68-48a0-b453-5e77750ed99e,a1f90b09-be0a-4a67-a425-fc8fb19f35c9,bangalore,blr_yeshwanthpur,blr_indiranagar,13.020023,77.562075,12.968937,77.651536,11.235,2026-02-27T08:44:07,2026-02-27T08:44:26,2026-02-27T08:51:56.008113,2026-02-27T08:54:45.094850,,2026-02-27T08:54:45.094850,2026-02-27T09:04:14.198471,,,2026-02-27 08:42:39,2.343,13.441,0.209,9.49,0.0,3.5,32,17.1,14.8,23.2,False,gps,two_wheeler,perishable,17.2,0,0,48.74,0.0,0.0,0.0,1.163,54.77,upi,completed,True,1,False,False,4,8,False,True,False,True,1.26,historical,5.0,5.0,False,,False,,0.0
a92c9080-ccde-4a52-b4a0-2b15d06cccf8,d7196405-6533-4eb5-8d3d-10c7f4325e3f,49401e80-b14a-462b-bd7d-7532cd0496b6,bangalore,blr_marathahalli,blr_bannerghatta,12.960393,77.719068,12.891766,77.611327,13.949,2026-02-27T08:48:30,2026-02-27T08:48:40,2026-02-27T08:58:38.831125,2026-02-27T09:02:55.397810,,2026-02-27T09:02:55.397810,2026-02-27T09:20:13.634181,,,2026-02-27 08:45:44,4.241,17.676,0.304,17.3,0.0,4.3,40,13.8,14.7,17.8,False,gps,two_wheeler,documents,1.4,2,0,63.93,0.0,0.0,0.0,1.0,66.02,upi,completed,True,1,False,False,4,8,False,True,False,True,0.94,historical,5.0,4.0,False,,False,,0.0
df4e5ac7-8e45-4003-982e-150d0f50ffaa,27840ed6-97ef-4a75-bc5b-e17712beee18,351b147c-68d2-4331-bd8d-9bbd1abe9517,bangalore,blr_indiranagar,blr_btm,12.980222,77.638036,12.911691,77.609281,8.233,2026-02-27T08:48:15,2026-02-27T08:48:44,2026-02-27T09:18:27.999962,2026-02-27T09:27:04.150656,2026-02-27T09:34:10.150656,2026-02-27T09:34:10.150656,2026-02-27T11:21:43.271018,,,2026-02-27 08:46:06,14.074,10.075,1.709,107.55,7.1,10.1,485,6.1,7.9,11.1,False,gps,mini_truck,perishable,48.0,0,0,453.33,28.4,20.21,4.64,1.0,526.19,upi,completed,True,1,False,False,4,8,False,True,False,True,0.95,historical,5.0,5.0,False,,False,,0.0
e8e833bd-d6cc-4949-a903-153adceada5f,adbc7660-846b-4e55-b07b-4b5d21a284c4,7b66e41d-818b-4f0a-b272-11166b14b2f2,bangalore,blr_bannerghatta,blr_hsr,12.897043,77.611279,12.909578,77.640656,3.476,2026-02-27T08:48:27,2026-02-27T08:49:02,2026-02-27T09:00:07.543531,2026-02-27T09:04:36.293328,,2026-02-27T09:04:36.293328,2026-02-27T09:43:54.073559,,,2026-02-27 08:47:24,8.937,4.67,2.571,39.3,0.0,2.4,154,9.6,13.6,16.7,False,gps,two_wheeler,perishable,11.0,0,0,101.5,0.0,0.0,0.0,1.437,142.14,credit,completed,True,1,False,False,4,8,False,True,False,True,1.4,historical,4.0,4.0,False,,False,,0.0
7592f36e-9581-45aa-9e66-678927d10b3d,3f1ff93e-c39d-409d-a91a-091065f570f4,fc948df0-079b-4d41-b1e5-ca2ed447a4ee,bangalore,blr_jayanagar,blr_whitefield,12.929711,77.590978,12.993558,77.757902,19.432,2026-02-27T08:57:31,2026-02-27T08:58:01,2026-02-27T09:16:42.736473,2026-02-27T09:24:44.781290,2026-02-27T09:52:02.781290,2026-02-27T09:52:02.781290,2026-02-27T11:37:44.287474,,,2026-02-27 08:55:32,14.749,22.73,0.759,105.69,27.3,7.9,337,13.2,8.4,10.2,False,gps,mini_truck,other,83.1,2,0,465.48,109.2,15.77,0.0,1.325,740.01,upi,completed,True,1,True,True,4,8,False,True,False,True,1.4,historical,5.0,5.0,False,,False,,0.0
3ff34c70-b458-4239-8b99-4c1c4f2c8be5,56644e19-49c6-4e00-a1af-f05f5f2959eb,37dfd9e4-7c3f-41ff-a404-4e44dd6f97f5,bangalore,blr_marathahalli,blr_btm,12.960419,77.688991,12.913374,77.614229,9.644,2026-02-27T09:02:34,2026-02-27T09:02:56,2026-02-27T09:23:11.764186,2026-02-27T09:26:18.402308,2026-02-27T09:37:54.402308,2026-02-27T09:37:54.402308,2026-02-27T11:42:06.960794,,,2026-02-27 09:01:46,21.409,12.442,2.22,124.21,11.6,10.7,395,6.8,10.3,15.5,False,gps,mini_truck,boxes_mixed,274.0,0,0,585.37,46.4,21.32,0.0,1.393,900.13,upi,completed,True,1,False,False,4,9,False,True,False,True,1.692,historical,5.0,4.0,False,,False,,0.0
c74d88eb-e26d-4ec6-bc3c-b1f03873613f,c511a4d7-fc03-4816-bab5-fca401a9b431,a1f90b09-be0a-4a67-a425-fc8fb19f35c9,bangalore,blr_koramangala,blr_indiranagar,12.937488,77.628723,12.987701,77.64221,5.772,2026-02-27T09:06:38,2026-02-27T09:07:20,2026-02-27T09:22:34.081612,2026-02-27T09:39:34.254493,2026-02-27T10:12:28.254493,2026-02-27T10:12:28.254493,2026-02-27T16:24:51.365933,,,2026-02-27 09:04:22,45.424,7.007,7.87,372.39,32.9,31.3,1188,14.5,7.3,12.0,False,gps,truck_17ft,raw_material,347.6,0,0,2262.72,263.2,125.21,0.0,1.716,4140.13,upi,completed,True,1,True,True,4,9,False,True,False,True,1.755,historical,5.0,5.0,False,,False,,0.0
b3c02f58-638b-4e9c-8671-c54bb8d862ed,f027d71d-33c4-441a-bca0-5b15040e4a6f,293a9f99-7172-4599-aa77-145026999aef,bangalore,blr_rajajinagar,blr_btm,12.997585,77.542747,12.91014,77.619551,12.799,2026-02-27T09:35:41,2026-02-27T09:36:02,2026-02-27T09:43:49.614733,2026-02-27T09:45:36.977788,,2026-02-27T09:45:36.977788,2026-02-27T10:18:19.049623,,,2026-02-27 09:31:21,8.18,17.641,0.639,32.7,0.0,4.1,57,12.1,15.0,20.2,False,gps,two_wheeler,perishable,4.1,3,0,95.44,0.0,0.0,0.0,1.335,129.52,upi,completed,True,1,False,False,4,9,False,True,False,True,1.29,historical,5.0,5.0,False,,False,,0.0
05d2482e-d689-4cd5-bebd-d2f51d7f5155,bb1a5eae-ee2a-49e5-a2d5-c9993d5bb975,b1163391-2e83-47ef-9e1c-79c9057800c3,bangalore,blr_marathahalli,blr_rajajinagar,12.97839,77.699557,12.995353,77.559387,15.304,2026-02-27T09:35:52,2026-02-27T09:36:19,2026-02-27T09:51:46.444567,2026-02-27T09:55:41.026890,,2026-02-27T09:55:41.026890,2026-02-27T10:18:15.742385,,,2026-02-27 09:32:20,5.186,21.515,0.339,22.58,0.0,4.6,78,15.5,13.8,20.8,False,gps,two_wheeler,perishable,5.2,2,0,71.49,0.0,0.0,0.0,1.527,109.71,cash,completed,True,1,False,False,4,9,False,True,False,True,1.692,historical,4.0,5.0,False,,False,,0.0
dde45461-31ae-4753-9ca9-796aac67a08f,af1d85db-3ef2-4817-bdaf-bb1791758d5b,ecfacc4a-4bea-49e0-ae96-588a9cc6dc4f,bangalore,blr_hebbal,blr_koramangala,13.051516,77.59891,12.935707,77.625549,13.197,2026-02-27T10:02:58,2026-02-27T10:03:36,2026-02-27T10:12:29.325592,2026-02-27T10:13:25.217799,,2026-02-27T10:13:25.217799,2026-02-27T10:22:39.606911,,,2026-02-27 09:59:13,2.208,15.233,0.167,9.24,0.0,0.6,33,16.5,14.3,24.5,False,gps,two_wheeler,perishable,10.5,0,0,47.67,0.0,0.0,21.86,1.359,89.88,upi,completed,True,1,False,False,4,9,False,True,False,True,1.53,historical,5.0,5.0,False,,False,,0.0
8976d0bf-4e8c-4a95-a210-48728dd10ed8,a694e8d2-29b9-456f-b678-6050980d31ad,ccf9e7c5-87a8-4bca-938b-16d4bbcfe076,bangalore,blr_whitefield,blr_whitefield,12.972383,77.752549,12.979448,77.739434,1.624,2026-02-27T10:14:34,2026-02-27T10:15:22,2026-02-27T10:26:51.253285,2026-02-27T10:30:58.038552,,2026-02-27T10:30:58.038552,2026-02-27T10:42:21.030304,,,2026-02-27 10:14:07,3.39,1.977,2.088,11.38,0.0,2.7,34,15.6,17.9,32.2,False,gps,two_wheeler,perishable,9.3,0,0,57.12,0.0,0.0,0.0,1.404,83.07,upi,completed,True,1,False,False,4,10,False,False,False,True,1.52,historical,1.0,5.0,False,,False,,0.0
cf802f32-edef-47fc-9b00-ce48366475bd,25f22b96-6b64-4e21-810d-9c67161f884a,d04abbc8-02fe-4009-a0b8-463a9213b0bd,bangalore,blr_whitefield,blr_hebbal,12.968126,77.748478,13.039411,77.574496,20.448,2026-02-27T10:41:01,2026-02-27T10:41:20,2026-02-27T10:56:13.693191,2026-02-27T10:58:22.237867,,2026-02-27T10:58:22.237867,2026-02-27T11:47:51.475390,,,2026-02-27 10:38:56,14.126,24.836,0.691,49.49,0.0,4.0,161,12.1,17.1,27.3,False,gps,two_wheeler,perishable,12.9,0,0,143.01,0.0,0.0,0.0,1.548,215.65,cash,completed,True,1,False,False,4,10,False,False,False,True,1.52,historical,4.0,5.0,False,,False,,0.0
d9964346-a868-47f2-9ef5-b30f874edd9e,5baf1cba-1c4e-4534-b45b-a08e86ddd793,56349d85-ce6b-42ea-8186-1657d484ed6e,bangalore,blr_whitefield,blr_yeshwanthpur,12.971798,77.744342,13.012807,77.565145,19.944,2026-02-27T10:59:27,2026-02-27T11:00:11,,,,,,2026-02-27T11:04:24,pre_arrive,2026-02-27 10:56:35,15.742,24.008,0.789,90.76,0.0,0.0,263,13.3,0.0,0.0,False,gps,mini_truck,other,96.7,0,0,483.35,0.0,0.0,0.0,1.444,718.28,upi,cancelled_by_driver,False,0,False,False,4,10,False,False,False,True,1.52,historical,,,False,,False,,0.0
3cb2eaeb-9e4d-4a2b-ade1-302468533fae,481ee043-7802-4d51-9599-ca6cd51eb015,3ac96c7b-e372-4dc3-8709-6a8b17472da1,bangalore,blr_koramangala,blr_electronic_city,12.915874,77.634104,12.843006,77.6536,8.374,2026-02-27T11:07:42,2026-02-27T11:08:30,2026-02-27T11:23:40.066254,2026-02-27T11:27:06.109691,,2026-02-27T11:27:06.109691,2026-02-27T11:36:41.650615,,,2026-02-27 11:05:36,3.035,9.97,0.362,9.59,0.0,4.1,25,11.7,19.0,24.5,False,gps,two_wheeler,documents,1.4,0,0,54.28,0.0,0.0,0.0,1.164,65.53,upi,completed,True,1,False,False,4,11,False,False,False,True,0.975,historical,5.0,5.0,False,,False,,0.0
d817a4ce-e715-4b62-9e98-44020d5271e9,870cffe8-99ec-4def-96e0-c41e59b71585,d0d56fb4-b60a-421e-b452-bb2988ab5e34,bangalore,blr_rajajinagar,blr_jayanagar,12.993662,77.556334,12.931475,77.584803,7.572,2026-02-27T11:27:50,2026-02-27T11:28:37,2026-02-27T11:46:29.943283,,,,,2026-02-27T11:56:18.943283,post_arrive,2026-02-27 11:25:34,3.399,10.299,0.449,10.63,0.0,0.0,28,16.0,0.0,0.0,False,gps,two_wheeler,documents,2.0,1,4,57.19,0.0,0.0,0.0,1.048,58.47,cash,cancelled_by_driver,False,0,False,False,4,11,False,False,False,True,0.86,historical,,,False,,False,,0.0
46c549d9-9528-4894-b704-2faa7cf18983,e16abaa1-7144-4c04-960b-8c0d02c4dbc0,684b6b3a-6e2f-4e91-aa32-c3c9baf55819,bangalore,blr_electronic_city,blr_hebbal,12.843861,77.667175,13.033201,77.604309,22.129,2026-02-27T11:37:45,2026-02-27T11:38:26,2026-02-27T11:45:51.513166,2026-02-27T11:49:42.763113,,2026-02-27T11:49:42.763113,2026-02-27T12:21:17.631344,,,2026-02-27 11:37:17,9.268,30.179,0.419,31.58,0.0,4.8,110,12.2,17.6,31.5,False,gps,two_wheeler,perishable,6.0,0,0,104.14,0.0,0.0,0.0,1.291,129.91,upi,completed,True,1,False,False,4,11,False,False,False,True,1.295,historical,5.0,3.0,False,,False,,0.0
e3e77404-92eb-467f-879f-4bafd93dbc3c,3c7303ca-4c3a-45fd-9fee-ac0519e36378,03f44b35-255b-4192-ab04-5b83ee3fa920,bangalore,blr_indiranagar,blr_yeshwanthpur,12.989226,77.637015,13.009092,77.570764,7.51,2026-02-27T11:44:00,2026-02-27T11:44:35,2026-02-27T11:54:27.142477,2026-02-27T11:56:53.843754,,2026-02-27T11:56:53.843754,2026-02-27T12:12:58.090916,,,2026-02-27 11:41:51,4.645,9.082,0.619,16.07,0.0,1.2,51,5.1,17.3,23.4,False,gps,two_wheeler,perishable,3.4,0,0,67.16,0.0,0.0,0.0,1.133,74.23,cash,completed,True,1,False,False,4,11,False,False,False,True,0.95,historical,4.0,5.0,False,,False,,0.0
c660d93c-2ee2-4b15-a3db-e6eadfb1262d,0373d42c-33c6-4c33-a5d4-e66dcde29660,b84dbfd0-95f4-4cc4-8033-99698ae397e5,bangalore,blr_btm,blr_electronic_city,12.919481,77.604959,12.840398,77.655045,10.335,2026-02-27T11:58:51,2026-02-27T11:59:24,2026-02-27T12:10:41.600229,2026-02-27T12:18:37.298538,2026-02-27T12:58:25.298538,2026-02-27T12:58:25.298538,2026-02-27T13:58:40.845175,,,2026-02-27 11:58:01,12.896,13.452,1.248,60.26,39.8,3.5,180,13.9,12.8,15.4,False,gps,mini_truck,furniture,309.6,0,0,432.12,159.2,6.92,0.0,1.043,628.82,cash,completed,True,1,True,True,4,11,False,False,False,True,0.91,historical,5.0,4.0,False,,False,,0.0
5989b860-6f07-49c8-a465-86187656612f,55486512-99ca-4f30-8a5a-e6b1f3c97f18,c3d3af1e-a6d0-461e-9a4b-5cef2e36c3e5,bangalore,blr_hebbal,blr_hsr,13.038905,77.605481,12.914646,77.655981,14.861,2026-02-27T12:04:29,2026-02-27T12:04:54,2026-02-27T12:30:37.676795,2026-02-27T12:45:21.663086,2026-02-27T12:53:39.663086,2026-02-27T12:53:39.663086,2026-02-27T14:17:35.215941,,,2026-02-27 12:02:10,18.057,17.58,1.215,83.93,8.3,14.2,286,5.6,12.9,18.4,False,gps,mini_truck,electronics,20.9,0,0,525.02,33.2,28.4,9.69,1.031,603.79,credit,completed,True,1,True,True,4,12,False,True,False,True,0.85,historical,5.0,4.0,False,,False,,0.0
79494635-c7ad-42c3-9ce7-917f0faf82b3,3bd2595f-1741-4ba0-a430-4d10c2903011,3b2eb3a0-2f3d-4273-973d-8e81ba30c70e,bangalore,blr_bannerghatta,blr_yeshwanthpur,12.892622,77.591776,13.01937,77.548329,14.859,2026-02-27T12:08:33,2026-02-27T12:08:51,2026-02-27T12:29:49.945466,2026-02-27T12:35:54.448074,,2026-02-27T12:35:54.448074,2026-02-27T12:53:01.654934,,,2026-02-27 12:04:52,4.152,21.21,0.279,17.12,0.0,1.5,45,4.7,14.6,25.5,False,gps,three_wheeler,other,109.6,0,0,129.83,0.0,0.0,0.0,1.087,137.28,upi,completed,True,1,False,False,4,12,False,True,False,True,0.875,historical,,,False,,False,,0.0
0065ed03-ecd9-4a68-844f-1ae3ef53a0d8,343ee4bd-e4f9-4d6c-83a0-47ebee5fe00e,bdbf691e-bfa4-4fc7-a08d-0961e27797d0,bangalore,blr_rajajinagar,blr_indiranagar,12.985061,77.556748,12.970854,77.639871,9.144,2026-02-27T12:19:43,2026-02-27T12:19:51,2026-02-27T12:29:23.851020,,,,,2026-02-27T12:33:26.851020,post_arrive,2026-02-27 12:18:26,4.578,11.052,0.501,14.74,0.0,0.0,49,8.3,0.0,0.0,False,gps,two_wheeler,documents,2.6,0,0,66.62,0.0,0.0,0.29,1.0,69.13,upi,cancelled_by_customer,False,0,False,False,4,12,False,True,False,True,0.86,historical,,,False,,False,,0.0
8e7b69b0-ccb2-432a-99b1-44a27ee40a35,442143be-9392-49d4-9895-d63122c11ef0,5f02dbe0-b20e-433f-9e9c-722fb7ab0a5b,bangalore,blr_electronic_city,blr_hebbal,12.848989,77.653073,13.035243,77.604848,21.36,2026-02-27T12:23:11,2026-02-27T12:23:32,2026-02-27T12:33:00.111185,2026-02-27T12:36:47.008066,2026-02-27T13:18:17.008066,2026-02-27T13:18:17.008066,2026-02-27T13:48:35.643490,,,2026-02-27 12:20:26,6.542,29.294,0.306,30.31,41.5,2.4,80,11.4,12.9,16.7,False,gps,mini_truck,furniture,465.0,0,0,317.75,166.0,4.85,0.0,1.408,620.73,credit,completed,True,1,True,True,4,12,False,True,False,True,1.295,historical,4.0,5.0,False,,False,,0.0
d58411ec-860e-44c1-a506-e8d1fc60aeb0,b7e19469-b273-4423-b1e4-c68dcd78ad76,0007d03d-dc1c-487a-8590-8d17cfb5fc31,bangalore,blr_bannerghatta,blr_koramangala,12.907235,77.612358,12.914128,77.621495,1.252,2026-02-27T12:22:42,2026-02-27T12:23:27,2026-02-27T12:29:46.818277,2026-02-27T12:32:03.988508,,2026-02-27T12:32:03.988508,2026-02-27T12:55:00.775350,,,2026-02-27 12:20:28,7.345,1.774,5.865,22.95,0.0,4.6,68,14.5,19.2,34.5,False,gps,two_wheeler,documents,0.6,0,0,88.76,0.0,0.0,0.0,1.085,94.73,upi,completed,True,1,False,False,4,12,False,True,False,True,0.875,historical,3.0,5.0,False,,False,,0.0
6b39971f-5e02-4f7d-b927-e76888158af2,05f27f8d-ffea-4e69-aa3c-44d77e153120,787ed1d8-0802-48c9-a494-d4cc57866c83,bangalore,blr_hebbal,blr_indiranagar,13.04865,77.608096,12.972977,77.640957,9.137,2026-02-27T12:56:23,2026-02-27T12:56:59,2026-02-27T13:03:55.893572,2026-02-27T13:17:37.429872,2026-02-27T14:05:37.429872,2026-02-27T14:05:37.429872,2026-02-27T14:24:42.159217,,,2026-02-27 12:52:12,3.752,11.085,0.411,19.08,48.0,7.5,56,16.9,11.8,20.3,False,gps,mini_truck,furniture,342.0,2,1,267.53,192.0,15.0,0.0,1.0,461.61,upi,completed,True,1,True,True,4,12,False,True,False,True,0.85,historical,4.0,5.0,False,,False,,0.0
4b620dc1-7e73-465f-9b18-e0b3c93bc2d9,557a311b-e194-48c2-b435-6cb374125c8f,60d72fe7-d3dd-4bdd-b091-dd993e659aab,bangalore,blr_hebbal,blr_hsr,13.031055,77.61073,12.905161,77.646382,14.522,2026-02-27T13:10:35,2026-02-27T13:10:49,2026-02-27T13:40:44.972390,2026-02-27T13:50:54.042456,2026-02-27T14:18:48.042456,2026-02-27T14:18:48.042456,2026-02-27T14:37:38.069921,,,2026-02-27 13:09:44,4.215,19.509,0.29,18.83,27.9,5.6,71,16.5,13.4,21.0,False,gps,mini_truck,furniture,88.3,0,0,275.87,111.6,11.25,0.0,1.353,481.15,cash,completed,True,1,True,True,4,13,False,True,False,True,1.36,historical,5.0,5.0,False,,False,,0.0
1635e11e-2c40-4c0b-a9ac-004ff784dac7,f49f9d86-c2f8-4f0a-924e-612d01b0eae1,47151904-e0d9-4c1d-a4f5-2c72cbaa0a83,bangalore,blr_hsr,blr_hsr,12.909373,77.644159,12.917749,77.647693,1.007,2026-02-27T13:17:42,2026-02-27T13:18:21,2026-02-27T13:28:06.053266,2026-02-27T13:29:46.514703,,2026-02-27T13:29:46.514703,2026-02-27T13:47:24.304570,,,2026-02-27 13:14:07,5.427,1.316,5.389,17.63,0.0,3.3,57,4.2,18.5,22.6,False,gps,two_wheeler,documents,2.5,0,0,73.42,0.0,0.0,0.0,1.022,74.99,upi,completed,True,1,False,False,4,13,False,True,False,True,0.925,historical,4.0,5.0,False,,False,,0.0
